[variant_18] case=01 MAXIMA NOTURNA_DEZ25.PWF  out=/Users/gabrielrufinomontenegro/pibic-opf-2025/powerflow/Codes/PF_Formulation/resultados_csv/18/01_MAXIMA_NOTURNA_DEZ25
1. Lendo arquivo PWF: /Users/gabrielrufinomontenegro/pibic-opf-2025/powerflow/Codes/data/01 MAXIMA NOTURNA_DEZ25.PWF
[info | PWF]: Populating defaults
  14  2.9842253e+05 2.61e+04 5.05e+04  -1.0 1.69e+01   2.6 2.11e-03 1.53e-03f  1
  15  2.9715235e+05 2.61e+04 5.59e+04  -1.0 1.12e+01   3.1 2.60e-03 2.14e-03f  1
  16  2.9675337e+05 2.60e+04 1.64e+05  -1.0 4.78e+00   3.5 5.47e-03 6.76e-04f  1
  17  2.9385201e+05 2.59e+04 2.81e+05  -1.0 1.90e+00   3.9 9.74e-03 4.97e-03f  1
  18  2.9374903e+05 2.59e+04 6.06e+05  -1.0 4.65e+00   3.4 1.43e-02 1.77e-04f  1
  19  2.8942196e+05 2.57e+04 2.06e+06  -1.0 1.80e+00   3.9 6.77e-02 7.51e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  2.8631626e+05 2.55e+04 2.23e+06  -1.0 5.91e-01   4.3 1.34e-02 5.55e-03f  1
  21  2.7336767e+05 2.49e+04 1.97e+06  -1.0 1.71e+00   3.8 1.37e-02 2.35e-02f  1
  22  2.6449051e+05 2.45e+04 3.03e+06  -1.0 6.37e-01   4.2 7.72e-02 1.72e-02f  1
  23  2.6372847e+05 2.44e+04 6.76e+06  -1.0 5.64e-01   4.7 2.47e-01 1.56e-03f  1
  24  2.5418226e+05 2.39e+04 1.36e+07  -1.0 5.63e-01   5.1 6.35e-01 2.13e-02f  1
  25  2.2650032e+05 2.24e+04 1.29e+07  -1.0 5.51e-01   4.6 1.46e-01 6.12e-02f  1
  26  2.1500336e+05 2.17e+04 1.13e+07  -1.0 5.17e-01   5.0 3.57e-01 3.00e-02f  1
  27  1.9565141e+05 2.02e+04 1.09e+07  -1.0 5.01e-01   5.5 1.06e-02 6.33e-02f  1
  28  1.9161611e+05 2.00e+04 9.95e+06  -1.0 4.70e-01   5.0 1.09e-01 1.20e-02f  1
  29  1.7631353e+05 1.89e+04 8.79e+06  -1.0 4.64e-01   5.4 1.35e-01 5.48e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.7383302e+05 1.87e+04 7.01e+06  -1.0 4.39e-01   4.9 2.03e-01 8.08e-03f  1
  31  1.6073369e+05 1.77e+04 5.27e+06  -1.0 4.35e-01   5.4 2.42e-01 5.06e-02f  1
  32  1.4904537e+05 1.70e+04 4.61e+06  -1.0 4.13e-01   4.9 1.05e-01 4.23e-02f  1
  33  1.4737150e+05 1.68e+04 4.03e+06  -1.0 3.96e-01   5.3 2.71e-01 7.29e-03f  1
  34  1.4431146e+05 1.65e+04 4.01e+06  -1.0 3.92e-01   5.7 5.07e-01 1.79e-02f  1
  35  1.3426759e+05 1.57e+04 4.10e+06  -1.0 3.86e-01   5.3 2.65e-01 4.56e-02f  1
  36  1.2162990e+05 1.44e+04 4.57e+06  -1.0 3.68e-01   5.7 1.77e-01 8.40e-02f  1
  37  8.7419463e+04 1.11e+04 7.86e+06  -1.0 3.38e-01   5.2 3.02e-01 2.21e-01f  1
  38  8.6764036e+04 1.10e+04 7.80e+06  -1.0 2.63e-01   5.6 3.29e-01 8.44e-03f  1
  39  8.1665903e+04 1.05e+04 7.51e+06  -1.0 2.61e-01   5.2 4.88e-03 4.99e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  8.1316856e+04 1.04e+04 7.47e+06  -1.0 2.47e-01   5.6 5.42e-05 4.95e-03f  1
  41  8.1300159e+04 1.04e+04 7.47e+06  -1.0 5.44e+01   5.1 1.70e-06 8.95e-05f  1
  42  8.1252902e+04 1.04e+04 7.47e+06  -1.0 2.51e-01   5.5 2.01e-02 6.52e-04f  1
  43  7.8816741e+04 9.71e+03 7.12e+06  -1.0 2.45e-01   6.0 6.36e-02 6.63e-02f  1
  44  7.4597477e+04 9.03e+03 6.73e+06  -1.0 2.89e-01   5.5 3.70e-02 6.69e-02f  1
  45  7.4520699e+04 9.01e+03 6.72e+06  -1.0 2.14e-01   5.9 9.15e-02 2.56e-03f  1
  46  7.4140800e+04 8.95e+03 6.67e+06  -1.0 2.95e-01   5.4 5.56e-04 6.48e-03f  1
  47  7.3670929e+04 8.82e+03 6.58e+06  -1.0 2.12e-01   5.9 3.29e-01 1.46e-02f  1
  48  7.3650959e+04 8.81e+03 6.58e+06  -1.0 2.10e-01   5.4 3.37e-01 3.30e-04f  1
  49  7.0621909e+04 7.98e+03 6.12e+06  -1.0 2.09e-01   5.8 5.29e-03 9.30e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  6.8426525e+04 7.62e+03 5.87e+06  -1.0 7.75e-01   5.3 3.24e-04 4.33e-02f  1
  51  6.5169618e+04 6.56e+03 5.24e+06  -1.0 1.82e-01   5.8 1.90e-02 1.37e-01f  1
  52  6.3726782e+04 6.30e+03 5.03e+06  -1.0 8.94e-01   5.3 1.17e-01 3.91e-02f  1
  53  6.2119560e+04 5.71e+03 4.60e+06  -1.0 1.51e-01   5.7 1.01e-01 9.15e-02f  1
  54  6.2123200e+04 5.70e+03 4.59e+06  -1.0 1.36e-01   6.1 2.26e-01 2.12e-03h  1
  55  6.1342032e+04 5.43e+03 4.38e+06  -1.0 1.37e-01   5.6 2.91e-03 4.74e-02f  1
  56  6.1344111e+04 5.42e+03 4.37e+06  -1.0 1.30e-01   6.1 1.08e-02 1.47e-03h  1
  57  6.0214270e+04 4.99e+03 4.04e+06  -1.0 4.00e-01   5.6 2.69e-02 7.87e-02f  1
  58  6.0223101e+04 4.97e+03 4.02e+06  -1.0 1.19e-01   6.0 2.90e-03 3.18e-03h  1
  59  6.0199699e+04 4.97e+03 4.02e+06  -1.0 5.02e-01   5.5 6.56e-02 1.71e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  6.0216002e+04 4.89e+03 3.96e+06  -1.0 1.19e-01   6.0 1.06e-02 1.48e-02h  1
  61  6.0164351e+04 4.87e+03 3.94e+06  -1.0 6.11e-01   5.5 5.30e-02 3.53e-03f  1
  62  6.0227063e+04 4.48e+03 3.64e+06  -1.0 1.17e-01   5.9 8.78e-02 7.97e-02h  1
  63  5.8844287e+04 3.89e+03 3.19e+06  -1.0 5.89e-01   5.4 1.03e-01 1.31e-01f  1
  64  5.8848027e+04 3.88e+03 3.18e+06  -1.0 9.35e-02   5.9 2.47e-01 1.94e-03h  1
  65  5.8699163e+04 3.83e+03 3.13e+06  -1.0 3.57e-01   5.4 2.69e-02 1.53e-02f  1
  66  5.8700762e+04 3.82e+03 3.13e+06  -1.0 9.20e-02   5.8 1.00e+00 2.01e-03h  1
  67  5.7453418e+04 3.20e+03 2.64e+06  -1.0 4.28e-01   5.3 3.13e-01 1.61e-01f  1
  68  5.7642454e+04 2.97e+03 2.45e+06  -1.0 7.87e-02   5.8 5.24e-02 7.11e-02h  1
  69  5.6954592e+04 2.48e+03 2.04e+06  -1.0 3.10e-01   5.3 6.21e-01 1.66e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  5.7571412e+04 2.09e+03 1.71e+06  -1.0 7.59e-02   5.7 1.09e-02 1.59e-01h  1
  71  5.8091838e+04 1.96e+03 1.61e+06  -1.0 4.99e-02   6.1 1.22e-01 5.94e-02h  1
  72  5.8201522e+04 1.87e+03 1.53e+06  -1.0 7.90e-02   5.7 4.75e-01 4.72e-02h  1
  73  6.0004534e+04 1.45e+03 1.17e+06  -1.0 4.48e-02   6.1 2.97e-01 2.26e-01h  1
  74  6.1059926e+04 7.05e+02 4.77e+05  -1.0 8.32e-02   5.6 2.94e-01 5.19e-01h  1
  75  6.2939758e+04 2.58e+02 1.15e+05  -1.0 2.69e-02   6.0 1.00e+00 6.49e-01h  1
  76  6.2805812e+04 2.43e+02 1.10e+05  -1.0 7.89e-02   5.6 1.77e-01 6.12e-02f  1
  77  6.2780181e+04 1.44e+02 1.59e+05  -1.0 2.81e-02   6.0 1.00e+00 4.39e-01h  1
  78  6.2776180e+04 1.44e+02 2.49e+05  -1.0 8.39e-02   5.5 2.57e-01 1.74e-03f  1
  79  6.2533499e+04 1.07e+02 2.10e+05  -1.0 3.16e-02   5.9 9.31e-01 2.89e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  6.1583813e+04 6.62e+01 6.73e+04  -1.0 9.93e-02   5.5 1.85e-01 4.53e-01f  1
  81  6.1535263e+04 6.23e+01 8.62e+04  -1.0 4.02e-02   5.9 2.48e-01 7.88e-02f  1
  82  6.1366307e+04 5.81e+01 6.92e+04  -1.0 1.21e-01   5.4 1.05e-02 9.18e-02f  1
  83  6.1337641e+04 5.61e+01 1.07e+05  -1.0 4.63e-02   5.8 3.46e-01 4.83e-02f  1
  84  6.1022605e+04 4.98e+01 8.79e+04  -1.0 1.39e-01   5.4 1.42e-01 1.62e-01f  1
  85  6.0950627e+04 4.61e+01 1.70e+05  -1.0 5.36e-02   5.8 9.08e-01 1.14e-01f  1
  86  6.0672226e+04 4.21e+01 1.46e+05  -1.0 1.62e-01   5.3 1.17e-01 1.38e-01f  1
  87  6.0336119e+04 2.61e+01 1.77e+05  -1.0 6.22e-02   5.7 6.33e-02 6.37e-01f  1
  88  6.0323413e+04 2.49e+01 1.58e+05  -1.0 2.54e-02   6.2 9.26e-01 1.39e-01f  1
  89  6.0306408e+04 2.45e+01 1.51e+05  -1.0 7.73e-02   5.7 6.06e-02 4.42e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  6.0300993e+04 2.13e+01 1.13e+05  -1.0 2.92e-02   6.1 1.00e+00 4.25e-01h  1
  91  6.0299110e+04 2.13e+01 2.33e+05  -1.0 9.19e-02   5.6 5.80e-01 1.34e-02f  1
  92  6.0380740e+04 1.71e+01 3.96e+04  -1.0 3.46e-02   6.1 1.00e+00 1.00e+00h  1
  93  6.0474649e+04 1.71e+01 4.16e+04  -1.0 1.15e-01   5.6 2.58e-01 3.26e-01H  1
  94  6.0598329e+04 1.71e+01 9.49e+04  -1.0 4.52e-02   6.0 1.00e+00 4.82e-01h  1
  95  6.0626536e+04 1.72e+01 1.13e+05  -1.0 1.41e-01   5.5 4.58e-01 8.72e-02h  3
  96  6.0861795e+04 1.72e+01 5.54e+04  -1.0 5.35e-02   6.0 1.00e+00 6.89e-01h  1
  97  6.0884316e+04 1.72e+01 1.10e+05  -1.0 1.69e-01   5.5 6.16e-01 4.50e-02h  4
  98  6.1440333e+04 1.73e+01 6.48e+04  -1.0 6.38e-02   5.9 1.00e+00 7.89e-01H  1
  99  6.1460987e+04 1.73e+01 6.68e+04  -1.0 2.11e-01   5.4 6.79e-02 2.23e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.1658291e+04 1.73e+01 5.41e+04  -1.0 7.97e-02   5.9 1.30e-01 3.02e-01h  1
 101  6.1676488e+04 1.73e+01 5.42e+04  -1.0 2.42e-01   5.4 1.62e-01 1.73e-02h  4
 102  6.2001642e+04 1.74e+01 5.62e+04  -1.0 9.14e-02   5.8 4.03e-01 3.80e-01H  1
 103  6.2011658e+04 1.74e+01 5.62e+04  -1.0 2.81e-01   5.3 2.49e-01 8.05e-03h  4
 104  6.2688398e+04 1.75e+01 9.41e+04  -1.0 1.06e-01   5.8 1.00e+00 6.22e-01H  1
 105  6.2707256e+04 1.75e+01 9.58e+04  -1.0 3.35e-01   5.3 2.98e-01 1.18e-02h  1
 106  6.3265905e+04 1.76e+01 6.24e+04  -1.0 1.27e-01   5.7 2.94e-01 4.74e-01H  1
 107  6.3270053e+04 1.76e+01 6.24e+04  -1.0 3.89e-01   5.2 3.70e-01 2.14e-03h  1
 108  6.4453756e+04 1.77e+01 1.52e+05  -1.0 1.47e-01   5.6 1.00e+00 7.01e-01H  1
 109  6.4462336e+04 1.77e+01 1.57e+05  -1.0 4.67e-01   5.2 3.61e-01 3.31e-03h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.4652386e+04 1.77e+01 1.40e+05  -1.0 1.77e-01   5.6 5.26e-01 1.37e-01h  3
 111  6.4656273e+04 1.77e+01 1.43e+05  -1.0 5.27e-01   5.1 3.43e-01 1.34e-03h  6
 112  6.4791856e+04 1.78e+01 1.35e+05  -1.0 2.00e-01   5.5 1.00e+00 9.00e-02h  3
 113  6.4795311e+04 1.78e+01 1.34e+05  -1.0 5.93e-01   5.1 2.69e-01 1.07e-03h  6
 114  6.5017822e+04 1.78e+01 1.14e+05  -1.0 2.25e-01   5.5 5.22e-01 1.35e-01h  2
 115  6.5072550e+04 1.78e+01 1.13e+05  -1.0 6.68e-01   5.0 3.03e-01 1.50e-02h  4
 116  6.5236405e+04 1.79e+01 3.08e+05  -1.0 2.54e-01   5.4 1.00e+00 8.94e-02h  3
 117  6.5313038e+04 1.79e+01 3.18e+05  -1.0 7.51e-01   5.0 1.45e-01 1.85e-02h  5
 118  6.5459663e+04 1.79e+01 3.66e+05  -1.0 2.86e-01   5.4 1.00e+00 7.22e-02h  4
 119  6.6578351e+04 1.80e+01 7.12e+04  -1.0 1.08e-01   5.8 1.00e+00 1.00e+00w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.7206749e+04 1.81e+01 7.16e+04  -1.0 3.32e-01   5.3 7.36e-01 2.47e-01w  1
 121  6.8269219e+04 1.82e+01 7.33e+04  -1.0 1.26e-01   5.8 1.00e+00 8.18e-01w  1
 122  6.6005690e+04 1.80e+01 1.63e+05  -1.0 3.81e-01   5.3 1.00e+00 5.00e-01h  1
 123  6.7074634e+04 1.81e+01 8.59e+04  -1.0 1.39e-01   5.7 1.00e+00 6.71e-01H  1
 124  6.7209524e+04 1.81e+01 9.96e+04  -1.0 4.26e-01   5.2 5.93e-01 4.30e-02h  4
 125  6.8657457e+04 1.82e+01 7.53e+04  -1.0 1.61e-01   5.7 1.00e+00 7.65e-01H  1
 126  6.8809340e+04 1.82e+01 7.53e+04  -1.0 4.94e-01   5.2 4.69e-01 3.89e-02h  2
 127  6.9483029e+04 1.83e+01 7.60e+04  -1.0 1.87e-01   5.6 1.00e+00 3.42e-01H  1
 128  6.9644589e+04 1.83e+01 7.60e+04  -1.0 5.58e-01   5.1 4.00e-01 3.57e-02h  1
 129  7.0715404e+04 1.83e+01 7.69e+04  -1.0 2.11e-01   5.6 1.00e+00 4.72e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  7.0959386e+04 1.84e+01 7.69e+04  -1.0 6.32e-01   5.1 2.92e-01 4.56e-02h  5
 131  7.3776677e+04 1.84e+01 7.86e+04  -1.0 2.39e-01   5.5 1.00e+00 1.00e+00H  1
 132  7.4394662e+04 1.85e+01 7.85e+04  -1.0 7.18e-01   5.0 3.51e-01 8.94e-02h  3
 133  7.6138761e+04 1.85e+01 7.85e+04  -1.0 2.72e-01   5.5 1.00e+00 5.53e-01H  1
 134  7.6262853e+04 1.85e+01 7.85e+04  -1.0 8.00e-01   5.0 5.06e-01 1.52e-02h  4
 135  7.6565512e+04 1.85e+01 7.85e+04  -1.0 3.04e-01   5.4 1.00e+00 8.78e-02h  3
 136  7.6733611e+04 1.85e+01 8.78e+04  -1.0 8.96e-01   4.9 6.19e-01 1.84e-02h  4
 137  7.7069602e+04 1.85e+01 7.84e+04  -1.0 3.41e-01   5.4 1.00e+00 8.68e-02h  3
 138  7.7125725e+04 1.85e+01 1.01e+05  -1.0 1.00e+00   4.9 5.92e-01 5.49e-03h  5
 139  7.7251544e+04 1.85e+01 1.06e+05  -1.0 3.82e-01   5.3 1.00e+00 2.93e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  7.8732301e+04 1.85e+01 9.23e+04  -1.0 1.12e+00   4.8 1.29e-01 1.29e-01s 19
 141  7.9234711e+04 1.85e+01 8.24e+04  -1.0 4.25e-01   5.3 1.07e-01 1.07e-01s 19
 142  7.9600773e+04 1.85e+01 7.77e+04  -1.0 1.60e-01   5.7 2.00e-01 2.00e-01s 19
 143  7.9709964e+04 1.85e+01 7.77e+04  -1.0 4.75e-01   5.2 2.04e-02 2.04e-02s 19
 144  8.0052272e+04 1.85e+01 7.76e+04  -1.0 1.79e-01   5.6 1.64e-01 1.64e-01s 19
 145  8.0065434e+04 1.85e+01 7.75e+04  -1.0 5.31e-01   5.2 2.18e-03 2.18e-03s 19
 146  8.0091545e+04 1.85e+01 7.75e+04  -1.0 2.01e-01   5.6 1.08e-02 1.08e-02s 19
 147  8.0109193e+04 1.85e+01 7.75e+04  -1.0 5.97e-01   5.1 2.55e-03 2.55e-03s 19
 148  8.0359191e+04 1.85e+01 7.74e+04  -1.0 2.26e-01   5.5 8.92e-02 8.92e-02s 19
 149  8.0645233e+04 1.85e+01 7.74e+04  -1.0 6.68e-01   5.1 3.66e-02 3.66e-02s 19
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.1153456e+04 1.85e+01 7.71e+04  -1.0 2.53e-01   5.5 1.61e-01 1.61e-01s 19
 151r 8.1153456e+04 1.85e+01 1.00e+03  -1.0 0.00e+00   5.0 0.00e+00 0.00e+00R  1
 152r 8.7518145e+05 1.80e+01 8.95e+02  -1.0 6.01e+00    -  5.28e-01 7.51e-02f  1
 153r 5.0570559e+06 1.45e+01 6.76e+02  -1.0 1.81e+00    -  2.41e-01 2.45e-01f  1
 154r 2.0226703e+07 8.72e+00 3.37e+02  -1.0 1.55e+00    -  4.21e-01 5.05e-01f  1
 155r 5.0707941e+07 3.51e+00 1.21e+02  -1.0 9.29e-01    -  6.46e-01 1.00e+00f  1
 156r 5.3241881e+07 1.81e+00 1.19e+02  -1.0 9.37e-01    -  3.78e-01 1.00e+00f  1
 157r 5.3075800e+07 1.29e+00 9.22e+01  -1.0 6.25e-01    -  5.43e-01 1.00e+00f  1
 158r 5.2772138e+07 1.24e+00 9.69e+01  -1.0 6.40e-01    -  6.58e-01 1.00e+00f  1
 159r 6.7165448e+07 3.16e+00 6.69e+01  -1.0 8.88e-01    -  6.94e-01 8.30e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160r 3.0992516e+08 2.49e+00 1.99e+02  -1.0 1.39e+00    -  4.64e-01 1.00e+00f  1
 161r 6.2872303e+08 8.83e-01 2.05e+01  -1.0 1.56e-01   0.0 8.10e-01 1.00e+00f  1
 162r 1.5504716e+09 9.06e-01 2.29e+01  -1.0 3.34e-01    -  7.51e-01 1.00e+00f  1
 163r 2.1438163e+09 9.02e-01 3.74e-03  -1.0 2.36e-01    -  1.00e+00 1.00e+00f  1
 164  2.0430872e+09 9.14e-01 1.92e+06  -1.0 9.67e-01   4.5 9.19e-01 2.46e-02f  4
 165  1.9618593e+09 9.23e-01 1.88e+06  -1.0 9.54e-01   4.0 3.05e-01 2.03e-02f  4
